conditionId,city,entryTs,side,reason,cushion,ourBid,entryPrice,entryFill,exitPrice,exitFill,pnl,status,score,title
0xa76299eace9a8d314d1e28e44635678e6e00a88091c97ec818179c447fc00815,Madrid,1776433560,NO,observed-above,1.00,0.9610,0.9008,29.14,0.9990,29.14,2.8613,filled-999,1,Will the highest temperature in Madrid be 25°C on April 17?
0xa76299eace9a8d314d1e28e44635678e6e00a88091c97ec818179c447fc00815,Madrid,1776433680,NO,observed-above,1.00,0.9534,0.8855,29.37,0.9990,29.37,3.3325,filled-999,1,Will the highest temperature in Madrid be 25°C on April 17?
0xff8e5b667a56d2a0f44cf0e3c61934ff3772654c92c6c159ce65b003496e38e0,Sao Paulo,1776442680,YES,forecast-in-range,0.50,0.6600,0.3476,24.24,0.9990,24.24,15.7921,filled-999,1,Will the highest temperature in Sao Paulo be 30°C on April 17?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776470430,NO,observed-above,1.00,0.9900,0.9870,28.28,0.9990,28.28,0.3394,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776470460,NO,observed-above,1.00,0.9890,0.9850,28.31,0.9990,28.31,0.3964,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776470520,NO,observed-above,1.00,0.9890,0.9850,28.31,0.9990,28.31,0.3964,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776470550,NO,observed-above,1.00,0.9890,0.9850,28.31,0.9990,28.31,0.3964,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776471030,NO,observed-above,1.00,0.9900,0.9870,28.28,0.9990,28.28,0.3394,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776471060,NO,observed-above,1.00,0.9900,0.9870,28.28,0.9990,28.28,0.3394,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xf7a1d27b48a18a6fe838f5bd8dc94cc92e3236d147567dae4ad3cd61350e45ca,Seoul,1776473040,NO,observed-above,1.00,0.9900,0.9870,28.28,0.9990,28.28,0.3394,filled-999,1,Will the highest temperature in Seoul be 17°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776492780,YES,forecast-in-range,0.50,0.3200,0.2289,50.00,0.9990,50.00,38.5061,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776492810,YES,forecast-in-range,0.50,0.3000,0.2250,53.33,0.9990,53.33,41.2807,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776492900,YES,forecast-in-range,0.50,0.3200,0.2289,50.00,0.9990,50.00,38.5061,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495300,YES,forecast-in-range,0.50,0.3300,0.1536,48.48,0.9990,48.48,40.9910,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495450,YES,forecast-in-range,0.50,0.3300,0.1536,48.48,0.9990,48.48,40.9910,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495480,YES,forecast-in-range,0.50,0.3116,0.1259,51.35,0.9990,51.35,44.8326,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495750,YES,forecast-in-range,0.50,0.3600,0.1373,44.44,0.9990,44.44,38.2967,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495810,YES,forecast-in-range,0.50,0.3500,0.1350,45.71,0.9990,45.71,39.4987,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0xa08019879e69ab0102eedfb2462cea7feec99ef35ab88786abba18f4e452e8eb,Beijing,1776495960,YES,forecast-in-range,0.50,0.3100,0.0802,51.61,0.9990,51.61,47.4215,filled-999,1,Will the highest temperature in Beijing be 27°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502200,YES,forecast-in-range,0.50,0.4100,0.1663,39.02,0.9990,39.02,32.4939,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502290,YES,forecast-in-range,0.50,0.5099,0.1663,31.38,0.9990,31.38,26.1287,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502350,YES,forecast-in-range,0.50,0.5200,0.1663,30.77,0.9990,30.77,25.6202,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502380,YES,forecast-in-range,0.50,0.5050,0.1663,31.68,0.9990,31.68,26.3803,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502410,YES,forecast-in-range,0.50,0.4600,0.1697,34.78,0.9990,34.78,28.8461,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502440,YES,forecast-in-range,0.50,0.5000,0.1089,32.00,0.9990,32.00,28.4823,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502470,YES,forecast-in-range,0.50,0.5000,0.1089,32.00,0.9990,32.00,28.4823,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502500,YES,forecast-in-range,0.50,0.5300,0.1089,30.19,0.9990,30.19,26.8701,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x4dcd873826983c917fa70f643ce3db20987aa638d37b47b57af7dcae6e9134aa,Chongqing,1776502530,YES,forecast-in-range,0.50,0.5100,0.1089,31.37,0.9990,31.37,27.9239,filled-999,1,Will the highest temperature in Chongqing be 31°C on April 18?
0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,Sao Paulo,1776524640,NO,observed-above,2.00,0.9700,0.9223,41.24,1.0000,41.24,3.2037,settle-win,1,Will the highest temperature in Sao Paulo be 28°C on April 18?
0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,Sao Paulo,1776524730,NO,observed-above,2.00,0.9500,0.9205,42.11,1.0000,42.11,3.3471,settle-win,1,Will the highest temperature in Sao Paulo be 28°C on April 18?
0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,Sao Paulo,1776524850,NO,observed-above,2.00,0.9272,0.8800,0.02,1.0000,0.02,0.0024,settle-win,1,Will the highest temperature in Sao Paulo be 28°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776527850,NO,observed-above,1.00,0.9600,0.9600,29.17,0.9990,29.17,1.1375,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776527940,NO,observed-above,1.00,0.9700,0.9600,28.87,0.9990,28.87,1.1258,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x90c1821ee59ac1411baab77d89eaa1abf7f9a4309602b7c0e13913ae4e45d275,Beijing,1776528120,NO,observed-above,7.00,0.9900,0.9900,40.40,0.9990,40.40,0.3636,filled-999,1,Will the highest temperature in Beijing be 20°C on April 19?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776528150,NO,observed-above,1.00,0.9700,0.9603,28.87,0.9990,28.87,1.1174,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776528450,NO,observed-above,1.00,0.9646,0.9603,29.03,0.9990,29.03,1.1237,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776528600,NO,observed-above,1.00,0.9799,0.9603,28.57,0.9990,28.57,1.1061,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776528630,NO,observed-above,1.00,0.9800,0.9603,28.57,0.9990,28.57,1.1060,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776529140,NO,observed-above,1.00,0.9890,0.9606,28.31,0.9990,28.31,1.0882,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0x5d85c0aaa5fc105ccf8b5316b764edbde2ffc4632f4a4cd0fe6717e380ea5165,Lagos,1776529860,NO,observed-above,1.00,0.9890,0.9851,28.31,0.9990,28.31,0.3945,filled-999,1,Will the highest temperature in Lagos be 33°C on April 18?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776553710,NO,observed-above,2.00,0.9850,0.9745,40.61,0.9990,40.61,0.9949,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776558540,NO,observed-above,2.00,0.9860,0.9202,40.57,0.9990,40.57,3.1975,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0x888b2e0257af4cd31d385323f99cdfd4d49d5219a4722899add297ecca1aa7dd,Seoul,1776559260,NO,observed-above,1.00,0.9500,0.7898,29.47,0.9990,29.47,6.1662,filled-999,1,Will the highest temperature in Seoul be 21°C on April 19?
0x888b2e0257af4cd31d385323f99cdfd4d49d5219a4722899add297ecca1aa7dd,Seoul,1776559470,NO,observed-above,1.00,0.9779,0.7898,28.63,0.9990,28.63,5.9904,filled-999,1,Will the highest temperature in Seoul be 21°C on April 19?
0x888b2e0257af4cd31d385323f99cdfd4d49d5219a4722899add297ecca1aa7dd,Seoul,1776559710,NO,observed-above,1.00,0.9790,0.7898,28.60,0.9990,28.60,5.9835,filled-999,1,Will the highest temperature in Seoul be 21°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776559770,NO,observed-above,2.00,0.9890,0.9202,40.44,0.9990,40.44,3.1878,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776559800,NO,observed-above,2.00,0.9900,0.9202,40.40,0.9990,40.40,3.1846,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776560820,NO,observed-above,2.00,0.9854,0.9202,40.59,0.9990,40.59,3.1993,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776560880,NO,observed-above,2.00,0.9860,0.9202,40.57,0.9990,40.57,3.1975,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561090,NO,observed-above,2.00,0.9888,0.9202,40.45,0.9990,40.45,3.1885,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561390,NO,observed-above,2.00,0.9850,0.9202,40.61,0.9990,40.61,3.2007,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561420,NO,observed-above,2.00,0.9850,0.9202,40.61,0.9990,40.61,3.2007,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561570,NO,observed-above,2.00,0.9510,0.9202,42.06,0.9990,42.06,3.3152,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561600,NO,observed-above,2.00,0.9620,0.9202,41.58,0.9990,41.58,3.2773,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561630,NO,observed-above,2.00,0.9620,0.9202,41.58,0.9990,41.58,3.2773,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561660,NO,observed-above,2.00,0.9710,0.9202,41.19,0.9990,41.19,3.2469,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561690,NO,observed-above,2.00,0.9550,0.9202,41.88,0.9990,41.88,3.3013,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561720,NO,observed-above,2.00,0.9600,0.9202,41.67,0.9990,41.67,3.2841,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561810,NO,observed-above,2.00,0.9500,0.9202,42.11,0.9990,42.11,3.3186,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561900,NO,observed-above,2.00,0.9460,0.9202,42.28,0.9990,42.28,3.3327,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776561930,NO,observed-above,2.00,0.9470,0.9202,42.24,0.9990,42.24,3.3292,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776562050,NO,observed-above,2.00,0.9370,0.9202,42.69,0.9990,42.69,3.3647,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776562080,NO,observed-above,2.00,0.9340,0.9202,42.83,0.9990,42.83,3.3755,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776562110,NO,observed-above,2.00,0.9210,0.9202,43.43,0.9990,43.43,3.4231,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776564030,NO,observed-above,2.00,0.9680,0.9640,41.32,0.9990,41.32,1.4474,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776564210,NO,observed-above,2.00,0.9780,0.9651,16.95,0.9990,16.95,0.5743,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776564330,NO,observed-above,2.00,0.9770,0.9651,16.95,0.9990,16.95,0.5743,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0xc03bfa029226f1244eee41fb1f3620244f03c41bdd3e076e08affbce80e1ad54,Seoul,1776565320,NO,observed-above,2.00,0.9898,0.9880,40.41,0.9990,40.41,0.4445,filled-999,1,Will the highest temperature in Seoul be 20°C on April 19?
0x66d1a9915cf3f9c8c8b1cef2b752f5f6c0233fe78a8dd92c3dc2df473c1c8887,Shanghai,1776574200,NO,forecast-below,3.00,0.9890,0.9890,28.31,0.9990,28.31,0.2841,filled-999,1,Will the highest temperature in Shanghai be 24°C on April 19?
0x66d1a9915cf3f9c8c8b1cef2b752f5f6c0233fe78a8dd92c3dc2df473c1c8887,Shanghai,1776579570,NO,forecast-below,3.00,0.9890,0.9890,28.31,0.9990,28.31,0.2841,filled-999,1,Will the highest temperature in Shanghai be 24°C on April 19?
0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,Lucknow,1776589350,NO,observed-above,1.00,0.9900,0.9900,28.28,1.0000,28.28,0.2828,settle-win,1,Will the highest temperature in Lucknow be 41°C on April 19?
0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,Lucknow,1776589410,NO,observed-above,1.00,0.9900,0.9900,28.28,1.0000,28.28,0.2828,settle-win,1,Will the highest temperature in Lucknow be 41°C on April 19?
0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,Lucknow,1776589440,NO,observed-above,1.00,0.9900,0.9900,21.17,1.0000,21.17,0.2117,settle-win,1,Will the highest temperature in Lucknow be 41°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776592320,NO,observed-above,3.00,0.9900,0.9528,40.40,0.9990,40.40,1.8670,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776592800,NO,observed-above,3.00,0.9830,0.9512,40.69,0.9990,40.69,1.9460,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0xd0eb5b69e90edc320d636b60aa17899a27e719036d5a60c8e6efa3bee2738614,London,1776592800,NO,observed-above,4.00,0.9850,0.8907,40.61,0.4969,40.61,-15.9929,maxhold-taker,1,Will the highest temperature in London be 14°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776592830,NO,observed-above,3.00,0.9830,0.9512,40.69,0.9990,40.69,1.9460,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776593940,NO,observed-above,3.00,0.9650,0.9198,41.45,0.9990,41.45,3.2837,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776595170,NO,observed-above,1.00,0.9800,0.9795,28.57,1.0000,28.57,0.5861,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776596220,NO,observed-above,1.00,0.9830,0.9795,28.48,1.0000,28.48,0.5843,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x78329dfa3008f98b253a8784495369341ada5d8d796030643275c2def72a48e0,Jeddah,1776596730,NO,observed-above,3.00,0.9800,0.0107,9.62,1.0000,9.62,9.5168,settle-win,1,Will the highest temperature in Jeddah be 38°C on April 19?
0x78329dfa3008f98b253a8784495369341ada5d8d796030643275c2def72a48e0,Jeddah,1776596850,NO,observed-above,3.00,0.9900,0.0107,9.62,1.0000,9.62,9.5168,settle-win,1,Will the highest temperature in Jeddah be 38°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776596880,NO,observed-above,6.00,0.9630,0.9322,41.54,0.9990,41.54,2.7726,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776597060,NO,observed-above,6.00,0.9800,0.9322,40.82,0.9990,40.82,2.7252,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776597090,NO,observed-above,6.00,0.9822,0.9322,40.72,0.9990,40.72,2.7191,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776597810,NO,observed-above,3.00,0.9800,0.9512,40.82,0.9990,40.82,1.9524,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776597990,NO,observed-above,6.00,0.9820,0.9322,40.73,0.9990,40.73,2.7198,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776598050,NO,observed-above,3.00,0.9800,0.9512,40.82,0.9990,40.82,1.9524,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776598140,NO,observed-above,3.00,0.9792,0.9512,40.85,0.9990,40.85,1.9541,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776598170,NO,observed-above,3.00,0.9822,0.9656,40.72,0.9990,40.72,1.3591,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x27e31405b17e2605479559862b1f2032e0fe9aded78ce6d29eab9cb338495252,Milan,1776598380,NO,observed-above,3.00,0.9620,0.9198,41.58,0.9990,41.58,3.2950,filled-999,1,Will the highest temperature in Milan be 22°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776600390,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776600600,NO,observed-above,6.00,0.9713,0.9330,41.18,0.9990,41.18,2.7162,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776600660,NO,observed-above,1.00,0.9840,0.9795,28.46,1.0000,28.46,0.5837,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776600690,NO,observed-above,1.00,0.9860,0.9795,28.40,1.0000,28.40,0.5826,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776600870,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776600900,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776601020,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776601050,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x5b35c0716cad363a79fc55213651658d050e562ce069f2435ef5ec1bdda64928,Ankara,1776601740,NO,observed-above,1.00,0.9900,0.9795,28.28,1.0000,28.28,0.5802,settle-win,1,Will the highest temperature in Ankara be 13°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603630,NO,observed-above,6.00,0.9847,0.9266,40.62,0.9990,40.62,2.9397,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603720,NO,observed-above,6.00,0.9691,0.9262,41.28,0.9990,41.28,3.0064,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603780,NO,observed-above,6.00,0.9880,0.9267,40.49,0.9990,40.49,2.9257,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603810,NO,observed-above,6.00,0.9700,0.9262,41.24,0.9990,41.24,3.0024,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603870,NO,observed-above,6.00,0.9670,0.9261,41.37,0.9990,41.37,3.0154,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603900,NO,observed-above,6.00,0.9400,0.9253,42.55,0.9990,42.55,3.1366,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603930,NO,observed-above,6.00,0.9480,0.8974,42.19,0.9990,42.19,4.2863,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776603960,NO,observed-above,6.00,0.9700,0.8974,41.24,0.9990,41.24,4.1891,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,Paris,1776604020,NO,observed-above,6.00,0.9332,0.8974,42.86,0.9990,42.86,4.3541,filled-999,1,Will the highest temperature in Paris be 16°C on April 19?
0x99536735328c16dbf7a450316c7d95261e18a90f8027b7d73b322cbe82427755,Milan,1776612780,YES,forecast-in-range,0.50,0.4780,0.1956,33.47,0.0000,33.47,-6.5466,settle-lose,1,Will the highest temperature in Milan be 25°C on April 19?
0x99536735328c16dbf7a450316c7d95261e18a90f8027b7d73b322cbe82427755,Milan,1776612930,YES,forecast-in-range,0.50,0.4700,0.1750,34.04,0.0000,34.04,-5.9571,settle-lose,1,Will the highest temperature in Milan be 25°C on April 19?
